Index,Time,SPE,Threshold,outlier_status,ram_usage,io_usage,network_usage,cpu_percent,Container
21,2019-11-28 18:41:49.211000,3265.244439499566,8921.909339145348,0,471523655.68,5176000,23680,0.47,7437635703d2
22,2019-11-28 18:41:49.211000,3133.3019330534266,8921.909339145348,0,910163968.0,4064000,23680,0.43,01f13e58f338
23,2019-11-28 18:41:49.211000,291.25067814257824,8921.909339145348,0,11390253268.992,0,23680,6.71,6ffd41e1fbc1
24,2019-11-28 18:41:49.211000,2665.3735040442775,8921.909339145348,0,2459539865.6,0,23680,0.85,f06963f3ad95
25,2019-11-28 18:41:49.211000,14138.755788594606,8921.909339145348,0,106535321.6,209600000,44000,0.62,bca9d260c15b
26,2019-11-28 18:41:49.212000,4231.180115167163,8921.909339145348,0,103431536.64,39120000,23280,0.18,6a5af19b5b83
27,2019-11-28 18:41:49.213000,5381.2693625575885,8921.909339145348,0,366162739.2,185600000,24080,0.87,5d2823fff256
28,2019-11-28 18:41:49.213000,2619.2063989933663,8921.909339145348,0,251658240.0,424000000,30160,0.08,2a92371640c3
29,2019-11-28 18:41:49.213000,236.46725700879844,8921.909339145348,0,11596411699.2,0,23680,7.75,1d1a77a500f9
30,2019-11-28 18:41:49.213000,3346.434947655792,8921.909339145348,0,128765132.8,4456000,23680,0.0,4cc3cf79a2c4
31,2019-11-28 18:41:49.213000,2984.9370753355292,8921.909339145348,0,1257452339.2,0,23680,0.0,abbf5599c150
32,2019-11-28 18:41:49.213000,2415.3345626664172,8921.909339145348,0,485364858.88,71440000,25440,0.0,1cb4575d17f4
33,2019-11-28 18:41:49.214000,7334.985989998101,8921.909339145348,0,581917736.96,1016000000,33520,2.86,2eeb54d55f3b
34,2019-11-28 18:41:49.214000,3265.244635464059,8921.909339145348,0,471523655.68,5176000,23680,0.0,7437635703d2
35,2019-11-28 18:41:49.214000,3133.302130972545,8921.909339145348,0,910163968.0,4064000,23680,0.0,01f13e58f338
36,2019-11-28 18:41:49.214000,291.23121037403894,8921.909339145348,0,11390253268.992,0,23680,4.1,6ffd41e1fbc1
37,2019-11-28 18:41:49.214000,2665.373965194844,8921.909339145348,0,2459539865.6,0,23680,0.0,f06963f3ad95
38,2019-11-28 18:41:49.214000,14138.75588256026,8921.909339145348,0,106535321.6,209600000,44000,0.05,bca9d260c15b
39,2019-11-28 18:41:49.214000,4231.180115167163,8921.909339145348,0,103431536.64,39120000,23280,0.18,6a5af19b5b83
40,2019-11-28 18:41:49.214000,5381.2693625575885,8921.909339145348,0,366162739.2,185600000,24080,0.87,5d2823fff256
41,2019-11-28 18:41:49.214000,2619.2063989933663,8921.909339145348,0,251658240.0,424000000,30160,0.08,2a92371640c3
42,2019-11-28 18:41:49.214000,236.46725700879844,8921.909339145348,0,11596411699.2,0,23680,7.75,1d1a77a500f9
43,2019-11-28 18:41:49.214000,3346.434947655792,8921.909339145348,0,128765132.8,4456000,23680,0.0,4cc3cf79a2c4
44,2019-11-28 18:41:49.214000,2984.9370753355292,8921.909339145348,0,1257452339.2,0,23680,0.0,abbf5599c150
45,2019-11-28 18:41:49.214000,2415.3345626664172,8921.909339145348,0,485364858.88,71440000,25440,0.0,1cb4575d17f4
46,2019-11-28 18:41:49.214000,7334.985989998101,8921.909339145348,0,581917736.96,1016000000,33520,2.86,2eeb54d55f3b
47,2019-11-28 18:41:49.214000,3265.244635464059,8921.909339145348,0,471523655.68,5176000,23680,0.0,7437635703d2
48,2019-11-28 18:41:49.214000,3133.302130972545,8921.909339145348,0,910163968.0,4064000,23680,0.0,01f13e58f338
49,2019-11-28 18:41:49.215000,291.23121037403894,8921.909339145348,0,11390253268.992,0,23680,4.1,6ffd41e1fbc1
50,2019-11-28 18:41:49.215000,2665.373965194844,8921.909339145348,0,2459539865.6,0,23680,0.0,f06963f3ad95
51,2019-11-28 18:41:49.215000,14138.75588256026,8921.909339145348,0,106535321.6,209600000,44000,0.05,bca9d260c15b
52,2019-11-28 18:41:49.215000,4259.840690318522,8921.909339145348,0,103515422.72,41200000,23280,0.09,6a5af19b5b83
53,2019-11-28 18:41:49.215000,5402.485685190248,8921.909339145348,0,369350410.24,187200000,24080,0.84,5d2823fff256
54,2019-11-28 18:41:49.215000,2139.20706694443,8921.909339145348,0,251658240.0,424000000,30640,0.05,2a92371640c3
55,2019-11-28 18:41:49.215000,236.42555344461238,8921.909339145348,0,11596411699.2,0,23680,2.63,1d1a77a500f9
56,2019-11-28 18:41:49.215000,3346.434947655792,8921.909339145348,0,128765132.8,4456000,23680,0.0,4cc3cf79a2c4
57,2019-11-28 18:41:49.215000,2424.9371855805366,8921.909339145348,0,1257452339.2,0,24240,0.0,abbf5599c150
58,2019-11-28 18:41:49.215000,2415.3345626664172,8921.909339145348,0,485364858.88,71440000,25440,0.0,1cb4575d17f4
59,2019-11-28 18:41:49.215000,7334.985989998101,8921.909339145348,0,581917736.96,1016000000,33520,2.86,2eeb54d55f3b
60,2019-11-28 18:41:49.215000,3265.244635464059,8921.909339145348,0,471523655.68,5176000,23680,0.0,7437635703d2
61,2019-11-28 18:41:49.215000,3133.302130972545,8921.909339145348,0,910163968.0,4064000,23680,0.0,01f13e58f338
62,2019-11-28 18:41:49.215000,291.2299699990133,8921.909339145348,0,11390253268.992,0,23680,3.06,6ffd41e1fbc1
63,2019-11-28 18:41:49.215000,2665.373965194844,8921.909339145348,0,2459539865.6,0,23680,0.0,f06963f3ad95
64,2019-11-28 18:41:49.216000,14138.75588256026,8921.909339145348,0,106535321.6,209600000,44000,0.05,bca9d260c15b
65,2019-11-28 18:41:49.418000,4259.840690318522,8921.909339145348,0,103515422.72,41200000,23280,0.09,6a5af19b5b83
66,2019-11-28 18:41:49.418000,5402.485685190248,8921.909339145348,0,369350410.24,187200000,24080,0.84,5d2823fff256
67,2019-11-28 18:41:49.418000,2139.20706694443,8921.909339145348,0,251658240.0,424000000,30640,0.05,2a92371640c3
68,2019-11-28 18:41:49.418000,236.42555344461238,8921.909339145348,0,11596411699.2,0,23680,2.63,1d1a77a500f9
69,2019-11-28 18:41:49.418000,3346.434947655792,8921.909339145348,0,128765132.8,4456000,23680,0.0,4cc3cf79a2c4
70,2019-11-28 18:41:49.418000,2424.9371855805366,8921.909339145348,0,1257452339.2,0,24240,0.0,abbf5599c150
71,2019-11-28 18:41:49.418000,1855.3348035406802,8921.909339145348,0,485364858.88,71440000,26000,0.0,1cb4575d17f4
72,2019-11-28 18:41:49.418000,7333.207820205241,8921.909339145348,0,589131939.84,1016000000,33520,52.64,2eeb54d55f3b
73,2019-11-28 18:41:49.418000,3265.244635464059,8921.909339145348,0,471523655.68,5176000,23680,0.0,7437635703d2
74,2019-11-28 18:41:49.418000,3133.302130972545,8921.909339145348,0,910163968.0,4064000,23680,0.0,01f13e58f338
75,2019-11-28 18:41:49.418000,291.2299699990133,8921.909339145348,0,11390253268.992,0,23680,3.06,6ffd41e1fbc1
76,2019-11-28 18:41:49.418000,2665.373965194844,8921.909339145348,0,2459539865.6,0,23680,0.0,f06963f3ad95
77,2019-11-28 18:41:49.418000,14698.800463335445,8921.909339145348,0,106703093.76,209600000,44560,0.11,bca9d260c15b
78,2019-11-28 18:41:49.917000,4259.840690318522,8921.909339145348,0,103515422.72,41200000,23280,0.09,6a5af19b5b83
79,2019-11-28 18:41:49.917000,5402.485685190248,8921.909339145348,0,369350410.24,187200000,24080,0.84,5d2823fff256
80,2019-11-28 18:41:49.917000,2139.20706694443,8921.909339145348,0,251658240.0,424000000,30640,0.05,2a92371640c3
81,2019-11-28 18:41:49.918000,236.42555344461238,8921.909339145348,0,11596411699.2,0,23680,2.63,1d1a77a500f9
82,2019-11-28 18:41:49.918000,3346.434947655792,8921.909339145348,0,128765132.8,4456000,23680,0.0,4cc3cf79a2c4
83,2019-11-28 18:41:49.918000,2424.9371855805366,8921.909339145348,0,1257452339.2,0,24240,0.0,abbf5599c150
84,2019-11-28 18:41:49.918000,1855.3348035406802,8921.909339145348,0,485364858.88,71440000,26000,0.0,1cb4575d17f4
85,2019-11-28 18:41:49.918000,7333.207820205241,8921.909339145348,0,589131939.84,1016000000,33520,52.64,2eeb54d55f3b
86,2019-11-28 18:41:49.918000,3265.244635464059,8921.909339145348,0,471523655.68,5176000,23680,0.0,7437635703d2
87,2019-11-28 18:41:49.918000,3133.302130972545,8921.909339145348,0,910163968.0,4064000,23680,0.0,01f13e58f338
88,2019-11-28 18:41:49.918000,291.2299699990133,8921.909339145348,0,11390253268.992,0,23680,3.06,6ffd41e1fbc1
89,2019-11-28 18:41:49.918000,2665.373965194844,8921.909339145348,0,2459539865.6,0,23680,0.0,f06963f3ad95
90,2019-11-28 18:41:49.918000,14698.800463335445,8921.909339145348,0,106703093.76,209600000,44560,0.11,bca9d260c15b
91,2019-11-28 18:41:50.418000,4265.267248018196,8921.909339145348,0,103850967.04,41600000,23280,0.62,6a5af19b5b83
92,2019-11-28 18:41:50.418000,5413.04939299417,8921.909339145348,0,371112017.92,188000000,24080,0.42,5d2823fff256
93,2019-11-28 18:41:50.418000,1739.2076552911717,8921.909339145348,0,251658240.0,424000000,31040,0.14,2a92371640c3
94,2019-11-28 18:41:50.418000,236.4265483733817,8921.909339145348,0,11596411699.2,0,23680,2.33,1d1a77a500f9
95,2019-11-28 18:41:50.418000,2786.435018942847,8921.909339145348,0,128765132.8,4456000,24240,0.0,4cc3cf79a2c4
96,2019-11-28 18:41:50.418000,2424.9371855805366,8921.909339145348,0,1257452339.2,0,24240,0.0,abbf5599c150
97,2019-11-28 18:41:50.418000,1855.3348035406802,8921.909339145348,0,485364858.88,71440000,26000,0.0,1cb4575d17f4
98,2019-11-28 18:41:50.418000,7333.207820205241,8921.909339145348,0,589131939.84,1016000000,33520,52.64,2eeb54d55f3b
99,2019-11-28 18:41:50.418000,3265.244635464059,8921.909339145348,0,471523655.68,5176000,23680,0.0,7437635703d2
100,2019-11-28 18:41:50.418000,3133.302130972545,8921.909339145348,0,910163968.0,4064000,23680,0.0,01f13e58f338
101,2019-11-28 18:41:50.418000,291.23424466857426,8921.909339145348,0,11390253268.992,0,23680,4.82,6ffd41e1fbc1
102,2019-11-28 18:41:50.418000,2665.373965194844,8921.909339145348,0,2459539865.6,0,23680,0.0,f06963f3ad95
103,2019-11-28 18:41:50.418000,14698.800463335445,8921.909339145348,0,106703093.76,209600000,44560,0.11,bca9d260c15b
104,2019-11-28 18:41:50.917000,4265.267248018196,8921.909339145348,0,103850967.04,41600000,23280,0.62,6a5af19b5b83
105,2019-11-28 18:41:50.917000,5413.04939299417,8921.909339145348,0,371112017.92,188000000,24080,0.42,5d2823fff256
106,2019-11-28 18:41:50.917000,1739.2076552911717,8921.909339145348,0,251658240.0,424000000,31040,0.14,2a92371640c3
107,2019-11-28 18:41:50.917000,236.4265483733817,8921.909339145348,0,11596411699.2,0,23680,2.33,1d1a77a500f9
108,2019-11-28 18:41:50.917000,2786.435018942847,8921.909339145348,0,128765132.8,4456000,24240,0.0,4cc3cf79a2c4
109,2019-11-28 18:41:50.917000,2424.9371855805366,8921.909339145348,0,1257452339.2,0,24240,0.0,abbf5599c150
110,2019-11-28 18:41:50.917000,1855.3348035406802,8921.909339145348,0,485364858.88,71440000,26000,0.0,1cb4575d17f4
111,2019-11-28 18:41:50.917000,7381.108047643747,8921.909339145348,0,408441323.52,1016000000,33520,16.8,2eeb54d55f3b
112,2019-11-28 18:41:50.918000,3265.244635464059,8921.909339145348,0,471523655.68,5176000,23680,0.0,7437635703d2
113,2019-11-28 18:41:50.918000,3133.302130972545,8921.909339145348,0,910163968.0,4064000,23680,0.0,01f13e58f338
114,2019-11-28 18:41:50.918000,291.23424466857426,8921.909339145348,0,11390253268.992,0,23680,4.82,6ffd41e1fbc1
115,2019-11-28 18:41:50.918000,2665.373965194844,8921.909339145348,0,2459539865.6,0,23680,0.0,f06963f3ad95
116,2019-11-28 18:41:50.918000,15247.924652416377,8921.909339145348,0,107290296.32,210400000,45120,0.39,bca9d260c15b
117,2019-11-28 18:41:51.418000,4265.267248018196,8921.909339145348,0,103850967.04,41600000,23280,0.62,6a5af19b5b83
118,2019-11-28 18:41:51.418000,5413.04939299417,8921.909339145348,0,371112017.92,188000000,24080,0.42,5d2823fff256
119,2019-11-28 18:41:51.418000,1739.2076552911717,8921.909339145348,0,251658240.0,424000000,31040,0.14,2a92371640c3
120,2019-11-28 18:41:51.418000,236.4265483733817,8921.909339145348,0,11596411699.2,0,23680,2.33,1d1a77a500f9
121,2019-11-28 18:41:51.418000,2786.435018942847,8921.909339145348,0,128765132.8,4456000,24240,0.0,4cc3cf79a2c4
122,2019-11-28 18:41:51.418000,2424.9371855805366,8921.909339145348,0,1257452339.2,0,24240,0.0,abbf5599c150
123,2019-11-28 18:41:51.418000,1855.3348035406802,8921.909339145348,0,485364858.88,71440000,26000,0.0,1cb4575d17f4
124,2019-11-28 18:41:51.418000,7381.108047643747,8921.909339145348,0,408441323.52,1016000000,33520,16.8,2eeb54d55f3b
125,2019-11-28 18:41:51.418000,3265.244635464059,8921.909339145348,0,471523655.68,5176000,23680,0.0,7437635703d2
126,2019-11-28 18:41:51.419000,3133.302130972545,8921.909339145348,0,910163968.0,4064000,23680,0.0,01f13e58f338
127,2019-11-28 18:41:51.419000,291.23424466857426,8921.909339145348,0,11390253268.992,0,23680,4.82,6ffd41e1fbc1
128,2019-11-28 18:41:51.419000,2665.373965194844,8921.909339145348,0,2459539865.6,0,23680,0.0,f06963f3ad95
129,2019-11-28 18:41:51.419000,15247.924652416377,8921.909339145348,0,107290296.32,210400000,45120,0.39,bca9d260c15b
130,2019-11-28 18:41:51.918000,4287.441023202142,8921.909339145348,0,111736258.56,43360000,23280,1.06,6a5af19b5b83
131,2019-11-28 18:41:51.918000,5413.049572676616,8921.909339145348,0,371112017.92,188000000,24080,0.01,5d2823fff256
132,2019-11-28 18:41:51.918000,1739.2077849312523,8921.909339145348,0,251658240.0,424000000,31040,0.08,2a92371640c3
133,2019-11-28 18:41:51.918000,236.45235260899477,8921.909339145348,0,11596411699.2,0,23680,6.88,1d1a77a500f9
134,2019-11-28 18:41:51.918000,2786.435018942847,8921.909339145348,0,128765132.8,4456000,24240,0.0,4cc3cf79a2c4
135,2019-11-28 18:41:51.918000,2424.9371855805366,8921.909339145348,0,1257452339.2,0,24240,0.0,abbf5599c150
136,2019-11-28 18:41:51.918000,1855.3348035406802,8921.909339145348,0,485364858.88,71440000,26000,0.0,1cb4575d17f4
137,2019-11-28 18:41:51.918000,6980.569475083771,8921.909339145348,0,410454589.44,1016000000,33920,0.74,2eeb54d55f3b
138,2019-11-28 18:41:51.918000,3265.244635464059,8921.909339145348,0,471523655.68,5176000,23680,0.0,7437635703d2
139,2019-11-28 18:41:51.919000,3133.302130972545,8921.909339145348,0,910163968.0,4064000,23680,0.0,01f13e58f338
140,2019-11-28 18:41:51.919000,294.8563111534414,8921.909339145348,0,11390253268.992,262400,23680,1.07,6ffd41e1fbc1
141,2019-11-28 18:41:51.919000,2105.3741399265577,8921.909339145348,0,2459539865.6,0,24240,0.0,f06963f3ad95
142,2019-11-28 18:41:51.919000,15868.023961181823,8921.909339145348,0,115427246.08,212000000,45760,1.16,bca9d260c15b
143,2019-11-28 18:41:52.417000,4287.441023202142,8921.909339145348,0,111736258.56,43360000,23280,1.06,6a5af19b5b83
144,2019-11-28 18:41:52.418000,5413.049572676616,8921.909339145348,0,371112017.92,188000000,24080,0.01,5d2823fff256
145,2019-11-28 18:41:52.418000,1739.2077849312523,8921.909339145348,0,251658240.0,424000000,31040,0.08,2a92371640c3
146,2019-11-28 18:41:52.418000,236.45235260899477,8921.909339145348,0,11596411699.2,0,23680,6.88,1d1a77a500f9
147,2019-11-28 18:41:52.418000,2786.435018942847,8921.909339145348,0,128765132.8,4456000,24240,0.0,4cc3cf79a2c4
148,2019-11-28 18:41:52.418000,2424.9371855805366,8921.909339145348,0,1257452339.2,0,24240,0.0,abbf5599c150
149,2019-11-28 18:41:52.418000,1855.3348035406802,8921.909339145348,0,485364858.88,71440000,26000,0.0,1cb4575d17f4
150,2019-11-28 18:41:52.418000,6980.569475083771,8921.909339145348,0,410454589.44,1016000000,33920,0.74,2eeb54d55f3b
151,2019-11-28 18:41:52.418000,3265.244635464059,8921.909339145348,0,471523655.68,5176000,23680,0.0,7437635703d2
152,2019-11-28 18:41:52.418000,3133.302130972545,8921.909339145348,0,910163968.0,4064000,23680,0.0,01f13e58f338
153,2019-11-28 18:41:52.418000,294.8563111534414,8921.909339145348,0,11390253268.992,262400,23680,1.07,6ffd41e1fbc1
154,2019-11-28 18:41:52.418000,2105.3741399265577,8921.909339145348,0,2459539865.6,0,24240,0.0,f06963f3ad95
155,2019-11-28 18:41:52.418000,15868.023961181823,8921.909339145348,0,115427246.08,212000000,45760,1.16,bca9d260c15b
156,2019-11-28 18:41:52.917000,4287.441023202142,8921.909339145348,0,111736258.56,43360000,23280,1.06,6a5af19b5b83
157,2019-11-28 18:41:52.917000,5413.049572676616,8921.909339145348,0,371112017.92,188000000,24080,0.01,5d2823fff256
158,2019-11-28 18:41:52.918000,1739.2077849312523,8921.909339145348,0,251658240.0,424000000,31040,0.08,2a92371640c3
159,2019-11-28 18:41:52.918000,236.45235260899477,8921.909339145348,0,11596411699.2,0,23680,6.88,1d1a77a500f9
160,2019-11-28 18:41:52.918000,2786.435018942847,8921.909339145348,0,128765132.8,4456000,24240,0.0,4cc3cf79a2c4
161,2019-11-28 18:41:52.918000,2424.9371855805366,8921.909339145348,0,1257452339.2,0,24240,0.0,abbf5599c150
162,2019-11-28 18:41:52.918000,1055.3355909946458,8921.909339145348,0,485364858.88,71440000,26800,0.0,1cb4575d17f4
163,2019-11-28 18:41:52.918000,6979.855605862945,8921.909339145348,0,413138944.0,1016000000,33920,1.03,2eeb54d55f3b
164,2019-11-28 18:41:52.918000,3265.244635464059,8921.909339145348,0,471523655.68,5176000,23680,0.0,7437635703d2
165,2019-11-28 18:41:52.918000,3133.302130972545,8921.909339145348,0,910163968.0,4064000,23680,0.0,01f13e58f338
166,2019-11-28 18:41:52.918000,294.8563111534414,8921.909339145348,0,11390253268.992,262400,23680,1.07,6ffd41e1fbc1
167,2019-11-28 18:41:52.918000,2105.3741399265577,8921.909339145348,0,2459539865.6,0,24240,0.0,f06963f3ad95
168,2019-11-28 18:41:52.918000,15867.399531592924,8921.909339145348,0,113078435.84,212000000,45760,1.4,bca9d260c15b
169,2019-11-28 18:41:53.417000,4292.299717930056,8921.909339145348,0,110058536.96,43680000,23280,1.77,6a5af19b5b83
170,2019-11-28 18:41:53.417000,5413.049572676616,8921.909339145348,0,371112017.92,188000000,24080,0.01,5d2823fff256
171,2019-11-28 18:41:53.417000,1179.2099380964262,8921.909339145348,0,251658240.0,424000000,31600,0.02,2a92371640c3
172,2019-11-28 18:41:53.417000,1477.9214619239565,8921.909339145348,0,7069079961.6,2752000,23680,2.6,1d1a77a500f9
173,2019-11-28 18:41:53.418000,2786.435018942847,8921.909339145348,0,128765132.8,4456000,24240,0.0,4cc3cf79a2c4
174,2019-11-28 18:41:53.418000,2424.9371855805366,8921.909339145348,0,1257452339.2,0,24240,0.0,abbf5599c150
175,2019-11-28 18:41:53.418000,1055.3355909946458,8921.909339145348,0,485364858.88,71440000,26800,0.0,1cb4575d17f4
176,2019-11-28 18:41:53.418000,6979.855605862945,8921.909339145348,0,413138944.0,1016000000,33920,1.03,2eeb54d55f3b
177,2019-11-28 18:41:53.418000,3265.244635464059,8921.909339145348,0,471523655.68,5176000,23680,0.0,7437635703d2
178,2019-11-28 18:41:53.418000,3133.302130972545,8921.909339145348,0,910163968.0,4064000,23680,0.0,01f13e58f338
179,2019-11-28 18:41:53.418000,440.2847811814825,8921.909339145348,0,10952166604.8,2360000,23680,9.8,6ffd41e1fbc1
180,2019-11-28 18:41:53.418000,2105.3741399265577,8921.909339145348,0,2459539865.6,0,24240,0.0,f06963f3ad95
181,2019-11-28 18:41:53.418000,15867.399531592924,8921.909339145348,0,113078435.84,212000000,45760,1.4,bca9d260c15b
182,2019-11-28 18:41:53.918000,4292.299717930056,8921.909339145348,0,110058536.96,43680000,23280,1.77,6a5af19b5b83
183,2019-11-28 18:41:53.918000,5413.049572676616,8921.909339145348,0,371112017.92,188000000,24080,0.01,5d2823fff256
184,2019-11-28 18:41:53.918000,1179.2099380964262,8921.909339145348,0,251658240.0,424000000,31600,0.02,2a92371640c3
185,2019-11-28 18:41:53.918000,1477.9214619239565,8921.909339145348,0,7069079961.6,2752000,23680,2.6,1d1a77a500f9
186,2019-11-28 18:41:53.918000,2786.435018942847,8921.909339145348,0,128765132.8,4456000,24240,0.0,4cc3cf79a2c4
187,2019-11-28 18:41:53.918000,2424.9371855805366,8921.909339145348,0,1257452339.2,0,24240,0.0,abbf5599c150
188,2019-11-28 18:41:53.918000,1055.3355909946458,8921.909339145348,0,485364858.88,71440000,26800,0.0,1cb4575d17f4
189,2019-11-28 18:41:53.918000,6979.855605862945,8921.909339145348,0,413138944.0,1016000000,33920,1.03,2eeb54d55f3b
190,2019-11-28 18:41:53.918000,3265.244635464059,8921.909339145348,0,471523655.68,5176000,23680,0.0,7437635703d2
191,2019-11-28 18:41:53.918000,3133.302130972545,8921.909339145348,0,910163968.0,4064000,23680,0.0,01f13e58f338
192,2019-11-28 18:41:53.918000,440.2847811814825,8921.909339145348,0,10952166604.8,2360000,23680,9.8,6ffd41e1fbc1
193,2019-11-28 18:41:53.918000,2105.3741399265577,8921.909339145348,0,2459539865.6,0,24240,0.0,f06963f3ad95
194,2019-11-28 18:41:53.918000,15867.399531592924,8921.909339145348,0,113078435.84,212000000,45760,1.4,bca9d260c15b
195,2019-11-28 18:41:54.419000,4298.517500749062,8921.909339145348,0,111568486.4,44160000,23280,2.54,6a5af19b5b83
196,2019-11-28 18:41:54.419000,5413.049572676616,8921.909339145348,0,371112017.92,188000000,24080,0.01,5d2823fff256
197,2019-11-28 18:41:54.419000,779.2125775080099,8921.909339145348,0,251658240.0,424000000,32000,0.14,2a92371640c3
198,2019-11-28 18:41:54.419000,1494.9103304900752,8921.909339145348,0,7069918822.4,4000000,23680,0.05,1d1a77a500f9
199,2019-11-28 18:41:54.419000,2786.435018942847,8921.909339145348,0,128765132.8,4456000,24240,0.0,4cc3cf79a2c4
200,2019-11-28 18:41:54.419000,1624.9374748241976,8921.909339145348,0,1257452339.2,0,25040,0.0,abbf5599c150
201,2019-11-28 18:41:54.419000,1055.3355909946458,8921.909339145348,0,485364858.88,71440000,26800,0.0,1cb4575d17f4
202,2019-11-28 18:41:54.420000,6099.69988112237,8921.909339145348,0,413726146.56,1016000000,34800,1.04,2eeb54d55f3b
203,2019-11-28 18:41:54.420000,3265.244635464059,8921.909339145348,0,471523655.68,5176000,23680,0.0,7437635703d2
204,2019-11-28 18:41:54.420000,3133.302130972545,8921.909339145348,0,910163968.0,4064000,23680,0.0,01f13e58f338
205,2019-11-28 18:41:54.420000,440.2847811814825,8921.909339145348,0,10952166604.8,2360000,23680,9.8,6ffd41e1fbc1
206,2019-11-28 18:41:54.420000,2105.3741399265577,8921.909339145348,0,2459539865.6,0,24240,0.0,f06963f3ad95
207,2019-11-28 18:41:54.420000,17056.76903982219,8921.909339145348,0,114588385.28,212800000,46960,3.42,bca9d260c15b
208,2019-11-28 18:41:54.917000,4298.517500749062,8921.909339145348,0,111568486.4,44160000,23280,2.54,6a5af19b5b83
209,2019-11-28 18:41:54.917000,5413.049572676616,8921.909339145348,0,371112017.92,188000000,24080,0.01,5d2823fff256
210,2019-11-28 18:41:54.917000,779.2125775080099,8921.909339145348,0,251658240.0,424000000,32000,0.14,2a92371640c3
211,2019-11-28 18:41:54.917000,1494.9103304900752,8921.909339145348,0,7069918822.4,4000000,23680,0.05,1d1a77a500f9
212,2019-11-28 18:41:54.917000,1986.43519045257,8921.909339145348,0,128765132.8,4456000,25040,0.0,4cc3cf79a2c4
213,2019-11-28 18:41:54.917000,1624.9374748241976,8921.909339145348,0,1257452339.2,0,25040,0.0,abbf5599c150
214,2019-11-28 18:41:54.917000,1055.3355909946458,8921.909339145348,0,485364858.88,71440000,26800,0.0,1cb4575d17f4
215,2019-11-28 18:41:54.917000,6099.69988112237,8921.909339145348,0,413726146.56,1016000000,34800,1.04,2eeb54d55f3b
216,2019-11-28 18:41:54.917000,3265.244635464059,8921.909339145348,0,471523655.68,5176000,23680,0.0,7437635703d2
217,2019-11-28 18:41:54.917000,3133.302130972545,8921.909339145348,0,910163968.0,4064000,23680,0.0,01f13e58f338
218,2019-11-28 18:41:54.917000,323.842901872175,8921.909339145348,0,11390253268.992,2360000,23680,9.93,6ffd41e1fbc1
219,2019-11-28 18:41:54.918000,2105.3741399265577,8921.909339145348,0,2459539865.6,0,24240,0.0,f06963f3ad95
220,2019-11-28 18:41:54.918000,17056.76903982219,8921.909339145348,0,114588385.28,212800000,46960,3.42,bca9d260c15b
221,2019-11-28 18:41:55.419000,4298.517500749062,8921.909339145348,0,111568486.4,44160000,23280,2.54,6a5af19b5b83
