Index,Time,SPE,Threshold,outlier_status,io_usage,network_usage,cpu_percent,ram_usage,Container
96,2019-11-28 18:41:50.418000,2424.9371858326317,8921.909340156095,0,0,24240,0.0,1257452339.2,abbf5599c150
97,2019-11-28 18:41:50.418000,1855.334803965054,8921.909340156095,0,71440000,26000,0.0,485364858.88,1cb4575d17f4
98,2019-11-28 18:41:50.418000,7333.207820206908,8921.909340156095,0,1016000000,33520,52.64,589131939.84,2eeb54d55f3b
99,2019-11-28 18:41:50.418000,3265.244635919806,8921.909340156095,0,5176000,23680,0.0,471523655.68,7437635703d2
100,2019-11-28 18:41:50.418000,3133.302131313886,8921.909340156095,0,4064000,23680,0.0,910163968.0,01f13e58f338
101,2019-11-28 18:41:50.418000,291.23424226713087,8921.909340156095,0,0,23680,4.82,11390253268.992,6ffd41e1fbc1
102,2019-11-28 18:41:50.418000,2665.3739651321375,8921.909340156095,0,0,23680,0.0,2459539865.6,f06963f3ad95
103,2019-11-28 18:41:50.418000,14698.800462869762,8921.909340156095,0,209600000,44560,0.11,106703093.76,bca9d260c15b
104,2019-11-28 18:41:50.917000,4265.2672485549765,8921.909340156095,0,41600000,23280,0.62,103850967.04,6a5af19b5b83
105,2019-11-28 18:41:50.917000,5413.049393399656,8921.909340156095,0,188000000,24080,0.42,371112017.92,5d2823fff256
106,2019-11-28 18:41:50.917000,1739.2076556291145,8921.909340156095,0,424000000,31040,0.14,251658240.0,2a92371640c3
107,2019-11-28 18:41:50.917000,236.4265459179329,8921.909340156095,0,0,23680,2.33,11596411699.2,1d1a77a500f9
108,2019-11-28 18:41:50.917000,2786.435019488656,8921.909340156095,0,4456000,24240,0.0,128765132.8,4cc3cf79a2c4
109,2019-11-28 18:41:50.917000,2424.9371858326317,8921.909340156095,0,0,24240,0.0,1257452339.2,abbf5599c150
110,2019-11-28 18:41:50.917000,1855.334803965054,8921.909340156095,0,71440000,26000,0.0,485364858.88,1cb4575d17f4
111,2019-11-28 18:41:50.917000,7381.108047692735,8921.909340156095,0,1016000000,33520,16.8,408441323.52,2eeb54d55f3b
112,2019-11-28 18:41:50.918000,3265.244635919806,8921.909340156095,0,5176000,23680,0.0,471523655.68,7437635703d2
113,2019-11-28 18:41:50.918000,3133.302131313886,8921.909340156095,0,4064000,23680,0.0,910163968.0,01f13e58f338
114,2019-11-28 18:41:50.918000,291.23424226713087,8921.909340156095,0,0,23680,4.82,11390253268.992,6ffd41e1fbc1
115,2019-11-28 18:41:50.918000,2665.3739651321375,8921.909340156095,0,0,23680,0.0,2459539865.6,f06963f3ad95
116,2019-11-28 18:41:50.918000,15247.924651951182,8921.909340156095,0,210400000,45120,0.39,107290296.32,bca9d260c15b
117,2019-11-28 18:41:51.418000,4265.2672485549765,8921.909340156095,0,41600000,23280,0.62,103850967.04,6a5af19b5b83
118,2019-11-28 18:41:51.418000,5413.049393399656,8921.909340156095,0,188000000,24080,0.42,371112017.92,5d2823fff256
119,2019-11-28 18:41:51.418000,1739.2076556291145,8921.909340156095,0,424000000,31040,0.14,251658240.0,2a92371640c3
120,2019-11-28 18:41:51.418000,236.4265459179329,8921.909340156095,0,0,23680,2.33,11596411699.2,1d1a77a500f9
121,2019-11-28 18:41:51.418000,2786.435019488656,8921.909340156095,0,4456000,24240,0.0,128765132.8,4cc3cf79a2c4
122,2019-11-28 18:41:51.418000,2424.9371858326317,8921.909340156095,0,0,24240,0.0,1257452339.2,abbf5599c150
123,2019-11-28 18:41:51.418000,1855.334803965054,8921.909340156095,0,71440000,26000,0.0,485364858.88,1cb4575d17f4
124,2019-11-28 18:41:51.418000,7381.108047692735,8921.909340156095,0,1016000000,33520,16.8,408441323.52,2eeb54d55f3b
125,2019-11-28 18:41:51.418000,3265.244635919806,8921.909340156095,0,5176000,23680,0.0,471523655.68,7437635703d2
126,2019-11-28 18:41:51.419000,3133.302131313886,8921.909340156095,0,4064000,23680,0.0,910163968.0,01f13e58f338
127,2019-11-28 18:41:51.419000,291.23424226713087,8921.909340156095,0,0,23680,4.82,11390253268.992,6ffd41e1fbc1
128,2019-11-28 18:41:51.419000,2665.3739651321375,8921.909340156095,0,0,23680,0.0,2459539865.6,f06963f3ad95
129,2019-11-28 18:41:51.419000,15247.924651951182,8921.909340156095,0,210400000,45120,0.39,107290296.32,bca9d260c15b
130,2019-11-28 18:41:51.918000,4287.441023736121,8921.909340156095,0,43360000,23280,1.06,111736258.56,6a5af19b5b83
131,2019-11-28 18:41:51.918000,5413.049573082101,8921.909340156095,0,188000000,24080,0.01,371112017.92,5d2823fff256
132,2019-11-28 18:41:51.918000,1739.2077852691948,8921.909340156095,0,424000000,31040,0.08,251658240.0,2a92371640c3
133,2019-11-28 18:41:51.918000,236.45235015381394,8921.909340156095,0,0,23680,6.88,11596411699.2,1d1a77a500f9
134,2019-11-28 18:41:51.918000,2786.435019488656,8921.909340156095,0,4456000,24240,0.0,128765132.8,4cc3cf79a2c4
135,2019-11-28 18:41:51.918000,2424.9371858326317,8921.909340156095,0,0,24240,0.0,1257452339.2,abbf5599c150
136,2019-11-28 18:41:51.918000,1855.334803965054,8921.909340156095,0,71440000,26000,0.0,485364858.88,1cb4575d17f4
137,2019-11-28 18:41:51.918000,6980.569475132231,8921.909340156095,0,1016000000,33920,0.74,410454589.44,2eeb54d55f3b
138,2019-11-28 18:41:51.918000,3265.244635919806,8921.909340156095,0,5176000,23680,0.0,471523655.68,7437635703d2
139,2019-11-28 18:41:51.919000,3133.302131313886,8921.909340156095,0,4064000,23680,0.0,910163968.0,01f13e58f338
140,2019-11-28 18:41:51.919000,294.856308751917,8921.909340156095,0,262400,23680,1.07,11390253268.992,6ffd41e1fbc1
141,2019-11-28 18:41:51.919000,2105.3741398638517,8921.909340156095,0,0,24240,0.0,2459539865.6,f06963f3ad95
142,2019-11-28 18:41:51.919000,15868.023960719427,8921.909340156095,0,212000000,45760,1.16,115427246.08,bca9d260c15b
143,2019-11-28 18:41:52.417000,4287.441023736121,8921.909340156095,0,43360000,23280,1.06,111736258.56,6a5af19b5b83
144,2019-11-28 18:41:52.418000,5413.049573082101,8921.909340156095,0,188000000,24080,0.01,371112017.92,5d2823fff256
145,2019-11-28 18:41:52.418000,1739.2077852691948,8921.909340156095,0,424000000,31040,0.08,251658240.0,2a92371640c3
146,2019-11-28 18:41:52.418000,236.45235015381394,8921.909340156095,0,0,23680,6.88,11596411699.2,1d1a77a500f9
147,2019-11-28 18:41:52.418000,2786.435019488656,8921.909340156095,0,4456000,24240,0.0,128765132.8,4cc3cf79a2c4
148,2019-11-28 18:41:52.418000,2424.9371858326317,8921.909340156095,0,0,24240,0.0,1257452339.2,abbf5599c150
149,2019-11-28 18:41:52.418000,1855.334803965054,8921.909340156095,0,71440000,26000,0.0,485364858.88,1cb4575d17f4
150,2019-11-28 18:41:52.418000,6980.569475132231,8921.909340156095,0,1016000000,33920,0.74,410454589.44,2eeb54d55f3b
151,2019-11-28 18:41:52.418000,3265.244635919806,8921.909340156095,0,5176000,23680,0.0,471523655.68,7437635703d2
152,2019-11-28 18:41:52.418000,3133.302131313886,8921.909340156095,0,4064000,23680,0.0,910163968.0,01f13e58f338
153,2019-11-28 18:41:52.418000,294.856308751917,8921.909340156095,0,262400,23680,1.07,11390253268.992,6ffd41e1fbc1
154,2019-11-28 18:41:52.418000,2105.3741398638517,8921.909340156095,0,0,24240,0.0,2459539865.6,f06963f3ad95
155,2019-11-28 18:41:52.418000,15868.023960719427,8921.909340156095,0,212000000,45760,1.16,115427246.08,bca9d260c15b
156,2019-11-28 18:41:52.917000,4287.441023736121,8921.909340156095,0,43360000,23280,1.06,111736258.56,6a5af19b5b83
157,2019-11-28 18:41:52.917000,5413.049573082101,8921.909340156095,0,188000000,24080,0.01,371112017.92,5d2823fff256
158,2019-11-28 18:41:52.918000,1739.2077852691948,8921.909340156095,0,424000000,31040,0.08,251658240.0,2a92371640c3
159,2019-11-28 18:41:52.918000,236.45235015381394,8921.909340156095,0,0,23680,6.88,11596411699.2,1d1a77a500f9
160,2019-11-28 18:41:52.918000,2786.435019488656,8921.909340156095,0,4456000,24240,0.0,128765132.8,4cc3cf79a2c4
161,2019-11-28 18:41:52.918000,2424.9371858326317,8921.909340156095,0,0,24240,0.0,1257452339.2,abbf5599c150
162,2019-11-28 18:41:52.918000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
163,2019-11-28 18:41:52.918000,6979.855605910701,8921.909340156095,0,1016000000,33920,1.03,413138944.0,2eeb54d55f3b
164,2019-11-28 18:41:52.918000,3265.244635919806,8921.909340156095,0,5176000,23680,0.0,471523655.68,7437635703d2
165,2019-11-28 18:41:52.918000,3133.302131313886,8921.909340156095,0,4064000,23680,0.0,910163968.0,01f13e58f338
166,2019-11-28 18:41:52.918000,294.856308751917,8921.909340156095,0,262400,23680,1.07,11390253268.992,6ffd41e1fbc1
167,2019-11-28 18:41:52.918000,2105.3741398638517,8921.909340156095,0,0,24240,0.0,2459539865.6,f06963f3ad95
168,2019-11-28 18:41:52.918000,15867.399531129917,8921.909340156095,0,212000000,45760,1.4,113078435.84,bca9d260c15b
169,2019-11-28 18:41:53.417000,4292.29971846434,8921.909340156095,0,43680000,23280,1.77,110058536.96,6a5af19b5b83
170,2019-11-28 18:41:53.417000,5413.049573082101,8921.909340156095,0,188000000,24080,0.01,371112017.92,5d2823fff256
171,2019-11-28 18:41:53.417000,1179.2099384343676,8921.909340156095,0,424000000,31600,0.02,251658240.0,2a92371640c3
172,2019-11-28 18:41:53.417000,1477.9214606529522,8921.909340156095,0,2752000,23680,2.6,7069079961.6,1d1a77a500f9
173,2019-11-28 18:41:53.418000,2786.435019488656,8921.909340156095,0,4456000,24240,0.0,128765132.8,4cc3cf79a2c4
174,2019-11-28 18:41:53.418000,2424.9371858326317,8921.909340156095,0,0,24240,0.0,1257452339.2,abbf5599c150
175,2019-11-28 18:41:53.418000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
176,2019-11-28 18:41:53.418000,6979.855605910701,8921.909340156095,0,1016000000,33920,1.03,413138944.0,2eeb54d55f3b
177,2019-11-28 18:41:53.418000,3265.244635919806,8921.909340156095,0,5176000,23680,0.0,471523655.68,7437635703d2
178,2019-11-28 18:41:53.418000,3133.302131313886,8921.909340156095,0,4064000,23680,0.0,910163968.0,01f13e58f338
179,2019-11-28 18:41:53.418000,440.28477889399966,8921.909340156095,0,2360000,23680,9.8,10952166604.8,6ffd41e1fbc1
180,2019-11-28 18:41:53.418000,2105.3741398638517,8921.909340156095,0,0,24240,0.0,2459539865.6,f06963f3ad95
181,2019-11-28 18:41:53.418000,15867.399531129917,8921.909340156095,0,212000000,45760,1.4,113078435.84,bca9d260c15b
182,2019-11-28 18:41:53.918000,4292.29971846434,8921.909340156095,0,43680000,23280,1.77,110058536.96,6a5af19b5b83
183,2019-11-28 18:41:53.918000,5413.049573082101,8921.909340156095,0,188000000,24080,0.01,371112017.92,5d2823fff256
184,2019-11-28 18:41:53.918000,1179.2099384343676,8921.909340156095,0,424000000,31600,0.02,251658240.0,2a92371640c3
185,2019-11-28 18:41:53.918000,1477.9214606529522,8921.909340156095,0,2752000,23680,2.6,7069079961.6,1d1a77a500f9
186,2019-11-28 18:41:53.918000,2786.435019488656,8921.909340156095,0,4456000,24240,0.0,128765132.8,4cc3cf79a2c4
187,2019-11-28 18:41:53.918000,2424.9371858326317,8921.909340156095,0,0,24240,0.0,1257452339.2,abbf5599c150
188,2019-11-28 18:41:53.918000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
189,2019-11-28 18:41:53.918000,6979.855605910701,8921.909340156095,0,1016000000,33920,1.03,413138944.0,2eeb54d55f3b
190,2019-11-28 18:41:53.918000,3265.244635919806,8921.909340156095,0,5176000,23680,0.0,471523655.68,7437635703d2
191,2019-11-28 18:41:53.918000,3133.302131313886,8921.909340156095,0,4064000,23680,0.0,910163968.0,01f13e58f338
192,2019-11-28 18:41:53.918000,440.28477889399966,8921.909340156095,0,2360000,23680,9.8,10952166604.8,6ffd41e1fbc1
193,2019-11-28 18:41:53.918000,2105.3741398638517,8921.909340156095,0,0,24240,0.0,2459539865.6,f06963f3ad95
194,2019-11-28 18:41:53.918000,15867.399531129917,8921.909340156095,0,212000000,45760,1.4,113078435.84,bca9d260c15b
195,2019-11-28 18:41:54.419000,4298.5175012827485,8921.909340156095,0,44160000,23280,2.54,111568486.4,6a5af19b5b83
196,2019-11-28 18:41:54.419000,5413.049573082101,8921.909340156095,0,188000000,24080,0.01,371112017.92,5d2823fff256
197,2019-11-28 18:41:54.419000,779.212577845949,8921.909340156095,0,424000000,32000,0.14,251658240.0,2a92371640c3
198,2019-11-28 18:41:54.419000,1494.9103292183306,8921.909340156095,0,4000000,23680,0.05,7069918822.4,1d1a77a500f9
199,2019-11-28 18:41:54.419000,2786.435019488656,8921.909340156095,0,4456000,24240,0.0,128765132.8,4cc3cf79a2c4
200,2019-11-28 18:41:54.419000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
201,2019-11-28 18:41:54.419000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
202,2019-11-28 18:41:54.420000,6099.699881169973,8921.909340156095,0,1016000000,34800,1.04,413726146.56,2eeb54d55f3b
203,2019-11-28 18:41:54.420000,3265.244635919806,8921.909340156095,0,5176000,23680,0.0,471523655.68,7437635703d2
204,2019-11-28 18:41:54.420000,3133.302131313886,8921.909340156095,0,4064000,23680,0.0,910163968.0,01f13e58f338
205,2019-11-28 18:41:54.420000,440.28477889399966,8921.909340156095,0,2360000,23680,9.8,10952166604.8,6ffd41e1fbc1
206,2019-11-28 18:41:54.420000,2105.3741398638517,8921.909340156095,0,0,24240,0.0,2459539865.6,f06963f3ad95
207,2019-11-28 18:41:54.420000,17056.769039359915,8921.909340156095,0,212800000,46960,3.42,114588385.28,bca9d260c15b
208,2019-11-28 18:41:54.917000,4298.5175012827485,8921.909340156095,0,44160000,23280,2.54,111568486.4,6a5af19b5b83
209,2019-11-28 18:41:54.917000,5413.049573082101,8921.909340156095,0,188000000,24080,0.01,371112017.92,5d2823fff256
210,2019-11-28 18:41:54.917000,779.212577845949,8921.909340156095,0,424000000,32000,0.14,251658240.0,2a92371640c3
211,2019-11-28 18:41:54.917000,1494.9103292183306,8921.909340156095,0,4000000,23680,0.05,7069918822.4,1d1a77a500f9
212,2019-11-28 18:41:54.917000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
213,2019-11-28 18:41:54.917000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
214,2019-11-28 18:41:54.917000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
215,2019-11-28 18:41:54.917000,6099.699881169973,8921.909340156095,0,1016000000,34800,1.04,413726146.56,2eeb54d55f3b
216,2019-11-28 18:41:54.917000,3265.244635919806,8921.909340156095,0,5176000,23680,0.0,471523655.68,7437635703d2
217,2019-11-28 18:41:54.917000,3133.302131313886,8921.909340156095,0,4064000,23680,0.0,910163968.0,01f13e58f338
218,2019-11-28 18:41:54.917000,323.8428994702196,8921.909340156095,0,2360000,23680,9.93,11390253268.992,6ffd41e1fbc1
219,2019-11-28 18:41:54.918000,2105.3741398638517,8921.909340156095,0,0,24240,0.0,2459539865.6,f06963f3ad95
220,2019-11-28 18:41:54.918000,17056.769039359915,8921.909340156095,0,212800000,46960,3.42,114588385.28,bca9d260c15b
221,2019-11-28 18:41:55.419000,4298.5175012827485,8921.909340156095,0,44160000,23280,2.54,111568486.4,6a5af19b5b83
222,2019-11-28 18:41:55.419000,5413.049573082101,8921.909340156095,0,188000000,24080,0.01,371112017.92,5d2823fff256
223,2019-11-28 18:41:55.419000,779.212577845949,8921.909340156095,0,424000000,32000,0.14,251658240.0,2a92371640c3
224,2019-11-28 18:41:55.419000,1494.9103292183306,8921.909340156095,0,4000000,23680,0.05,7069918822.4,1d1a77a500f9
225,2019-11-28 18:41:55.419000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
226,2019-11-28 18:41:55.419000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
227,2019-11-28 18:41:55.420000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
228,2019-11-28 18:41:55.420000,6099.699881169973,8921.909340156095,0,1016000000,34800,1.04,413726146.56,2eeb54d55f3b
229,2019-11-28 18:41:55.420000,3265.244635919806,8921.909340156095,0,5176000,23680,0.0,471523655.68,7437635703d2
230,2019-11-28 18:41:55.420000,3133.302131313886,8921.909340156095,0,4064000,23680,0.0,910163968.0,01f13e58f338
231,2019-11-28 18:41:55.420000,323.8428994702196,8921.909340156095,0,2360000,23680,9.93,11390253268.992,6ffd41e1fbc1
232,2019-11-28 18:41:55.420000,2105.3741398638517,8921.909340156095,0,0,24240,0.0,2459539865.6,f06963f3ad95
233,2019-11-28 18:41:55.420000,17056.769039359915,8921.909340156095,0,212800000,46960,3.42,114588385.28,bca9d260c15b
234,2019-11-28 18:41:55.917000,4342.087424464475,8921.909340156095,0,47360000,23280,1.07,113665638.4,6a5af19b5b83
235,2019-11-28 18:41:55.917000,5413.049573082101,8921.909340156095,0,188000000,24080,0.01,371112017.92,5d2823fff256
236,2019-11-28 18:41:55.917000,779.2131611808442,8921.909340156095,0,424000000,32000,0.02,251658240.0,2a92371640c3
237,2019-11-28 18:41:55.917000,1494.9104152093093,8921.909340156095,0,4000000,23680,0.0,7069918822.4,1d1a77a500f9
238,2019-11-28 18:41:55.917000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
239,2019-11-28 18:41:55.918000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
240,2019-11-28 18:41:55.918000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
241,2019-11-28 18:41:55.918000,6099.499341083164,8921.909340156095,0,1016000000,34800,0.88,414481121.28,2eeb54d55f3b
242,2019-11-28 18:41:55.918000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
243,2019-11-28 18:41:55.918000,2573.3022267363185,8921.909340156095,0,4064000,24240,0.0,910163968.0,01f13e58f338
244,2019-11-28 18:41:55.918000,1036.2326782489802,8921.909340156095,0,2360000,25040,6.94,11390253268.992,6ffd41e1fbc1
245,2019-11-28 18:41:55.918000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
246,2019-11-28 18:41:55.918000,17595.24060470556,8921.909340156095,0,214400000,47520,0.85,116601651.2,bca9d260c15b
247,2019-11-28 18:41:56.417000,4342.087424464475,8921.909340156095,0,47360000,23280,1.07,113665638.4,6a5af19b5b83
248,2019-11-28 18:41:56.417000,5413.049573082101,8921.909340156095,0,188000000,24080,0.01,371112017.92,5d2823fff256
249,2019-11-28 18:41:56.417000,779.2131611808442,8921.909340156095,0,424000000,32000,0.02,251658240.0,2a92371640c3
250,2019-11-28 18:41:56.418000,1494.9104152093093,8921.909340156095,0,4000000,23680,0.0,7069918822.4,1d1a77a500f9
251,2019-11-28 18:41:56.418000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
252,2019-11-28 18:41:56.418000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
253,2019-11-28 18:41:56.418000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
254,2019-11-28 18:41:56.418000,6099.499341083164,8921.909340156095,0,1016000000,34800,0.88,414481121.28,2eeb54d55f3b
255,2019-11-28 18:41:56.418000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
256,2019-11-28 18:41:56.418000,2573.3022267363185,8921.909340156095,0,4064000,24240,0.0,910163968.0,01f13e58f338
257,2019-11-28 18:41:56.418000,1036.2326782489802,8921.909340156095,0,2360000,25040,6.94,11390253268.992,6ffd41e1fbc1
258,2019-11-28 18:41:56.418000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
259,2019-11-28 18:41:56.418000,17595.24060470556,8921.909340156095,0,214400000,47520,0.85,116601651.2,bca9d260c15b
260,2019-11-28 18:41:56.918000,4342.087424464475,8921.909340156095,0,47360000,23280,1.07,113665638.4,6a5af19b5b83
261,2019-11-28 18:41:56.918000,5413.049573082101,8921.909340156095,0,188000000,24080,0.01,371112017.92,5d2823fff256
262,2019-11-28 18:41:56.918000,779.2131611808442,8921.909340156095,0,424000000,32000,0.02,251658240.0,2a92371640c3
263,2019-11-28 18:41:56.918000,1494.9104152093093,8921.909340156095,0,4000000,23680,0.0,7069918822.4,1d1a77a500f9
264,2019-11-28 18:41:56.918000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
265,2019-11-28 18:41:56.918000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
266,2019-11-28 18:41:56.918000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
267,2019-11-28 18:41:56.918000,6099.343374200978,8921.909340156095,0,1016000000,34800,0.75,415068323.84,2eeb54d55f3b
268,2019-11-28 18:41:56.918000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
269,2019-11-28 18:41:56.918000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
270,2019-11-28 18:41:56.918000,1036.2326782489802,8921.909340156095,0,2360000,25040,6.94,11390253268.992,6ffd41e1fbc1
271,2019-11-28 18:41:56.918000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
272,2019-11-28 18:41:56.918000,17584.922419998078,8921.909340156095,0,215200000,47520,0.3,119286005.76,bca9d260c15b
273,2019-11-28 18:41:57.417000,4357.676434753972,8921.909340156095,0,48560000,23280,0.5,117272739.84,6a5af19b5b83
274,2019-11-28 18:41:57.417000,4853.049643933295,8921.909340156095,0,188000000,24640,0.01,371112017.92,5d2823fff256
275,2019-11-28 18:41:57.417000,779.2131611808442,8921.909340156095,0,424000000,32000,0.02,251658240.0,2a92371640c3
276,2019-11-28 18:41:57.417000,934.9117653884648,8921.909340156095,0,4000000,24240,0.0,7069918822.4,1d1a77a500f9
277,2019-11-28 18:41:57.417000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
278,2019-11-28 18:41:57.417000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
279,2019-11-28 18:41:57.418000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
280,2019-11-28 18:41:57.418000,6099.343374200978,8921.909340156095,0,1016000000,34800,0.75,415068323.84,2eeb54d55f3b
281,2019-11-28 18:41:57.418000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
282,2019-11-28 18:41:57.418000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
283,2019-11-28 18:41:57.418000,1036.227510844515,8921.909340156095,0,2360000,25040,4.96,11390253268.992,6ffd41e1fbc1
284,2019-11-28 18:41:57.418000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
285,2019-11-28 18:41:57.418000,17584.922419998078,8921.909340156095,0,215200000,47520,0.3,119286005.76,bca9d260c15b
286,2019-11-28 18:41:57.926000,4357.676434753972,8921.909340156095,0,48560000,23280,0.5,117272739.84,6a5af19b5b83
287,2019-11-28 18:41:57.926000,4853.049643933295,8921.909340156095,0,188000000,24640,0.01,371112017.92,5d2823fff256
288,2019-11-28 18:41:57.926000,779.2131611808442,8921.909340156095,0,424000000,32000,0.02,251658240.0,2a92371640c3
289,2019-11-28 18:41:57.926000,934.9117653884648,8921.909340156095,0,4000000,24240,0.0,7069918822.4,1d1a77a500f9
290,2019-11-28 18:41:57.926000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
291,2019-11-28 18:41:57.926000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
292,2019-11-28 18:41:57.926000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
293,2019-11-28 18:41:57.926000,6099.343374200978,8921.909340156095,0,1016000000,34800,0.75,415068323.84,2eeb54d55f3b
294,2019-11-28 18:41:57.926000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
295,2019-11-28 18:41:57.926000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
296,2019-11-28 18:41:57.926000,1036.227510844515,8921.909340156095,0,2360000,25040,4.96,11390253268.992,6ffd41e1fbc1
297,2019-11-28 18:41:57.926000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
298,2019-11-28 18:41:57.926000,17584.922419998078,8921.909340156095,0,215200000,47520,0.3,119286005.76,bca9d260c15b
299,2019-11-28 18:41:58.418000,4367.749369732907,8921.909340156095,0,49360000,23280,0.55,120879841.28,6a5af19b5b83
300,2019-11-28 18:41:58.418000,4853.049643933295,8921.909340156095,0,188000000,24640,0.01,371112017.92,5d2823fff256
301,2019-11-28 18:41:58.418000,779.2131611808442,8921.909340156095,0,424000000,32000,0.02,251658240.0,2a92371640c3
302,2019-11-28 18:41:58.418000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
303,2019-11-28 18:41:58.418000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
304,2019-11-28 18:41:58.418000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
305,2019-11-28 18:41:58.418000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
306,2019-11-28 18:41:58.418000,6099.075543997208,8921.909340156095,0,1016000000,34800,0.97,416074956.8,2eeb54d55f3b
307,2019-11-28 18:41:58.419000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
308,2019-11-28 18:41:58.419000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
309,2019-11-28 18:41:58.419000,1036.2293154057097,8921.909340156095,0,2360000,25040,5.83,11390253268.992,6ffd41e1fbc1
310,2019-11-28 18:41:58.419000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
311,2019-11-28 18:41:58.419000,18124.085182374467,8921.909340156095,0,216800000,48080,0.52,123899740.16,bca9d260c15b
312,2019-11-28 18:41:58.917000,4367.749369732907,8921.909340156095,0,49360000,23280,0.55,120879841.28,6a5af19b5b83
313,2019-11-28 18:41:58.917000,4853.049643933295,8921.909340156095,0,188000000,24640,0.01,371112017.92,5d2823fff256
314,2019-11-28 18:41:58.917000,100.8697575306881,8921.909340156095,0,424000000,32880,0.02,251658240.0,2a92371640c3
315,2019-11-28 18:41:58.917000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
316,2019-11-28 18:41:58.917000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
317,2019-11-28 18:41:58.917000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
